office,town,candidate,party,votes,vote_percent
Board of Finance Full Term,statewide,Timothy P. Draper,R,1883,10.57%
Board of Finance Full Term,statewide,Bruce Cornwell,R,1900,10.66%
Board of Finance Full Term,statewide,Cesar Beltran,D,261,31.56%
Board of Finance Full Term,statewide,Linkesh Diwan,D,268,32.41%
Board of Finance Full Term,statewide,Doug Dubitsky,R,298,36.03%
Tax Collector,statewide,Kathleen M. Larkins,R,2679,100.00%
Tax Collector,statewide,"Emanuel Cambra, Jr.",R,3314,100.00%
Tax Collector,statewide,Dwight Rollins,D,357,39.76%
Tax Collector,statewide,Dwight Rollins,R,541,60.24%
Council District 3,statewide,Chris Smith,D,1117,17.71%
Council District 3,statewide,Kelley Johnson,D,1158,18.36%
Council District 3,statewide,Robert Pickard,D,994,15.76%
Council District 3,statewide,Rance Thompson,R,974,15.44%
Council District 3,statewide,Dennis Kokenos,R,965,15.30%
Council District 3,statewide,Philip Carroll,R,1100,17.44%
Board of Finance,statewide,W. Graham Allyn,D,392,39.60%
Board of Finance,statewide,Nina Ritson,R,314,31.72%
Board of Finance,statewide,Jeffrey Torrant,R,284,28.69%
Tax Collector,statewide,Jennifer Jacquier,R,599,100.00%
Councilmen At Large,statewide,Greg Burnett Sr.,WF,728,1.17%
Councilmen At Large,statewide,Barbara Smyth,WF,811,1.31%
Councilmen At Large,statewide,Doug Stern,WF,670,1.08%
Councilmen At Large,statewide,Nick Sacchinelli,WF,759,1.22%
Councilmen At Large,statewide,Sharon Stewart,WF,1129,1.82%
Councilmen At Large,statewide,Michael R. Corsello,D,7020,11.32%
Councilmen At Large,statewide,Greg Burnett Sr.,D,6832,11.02%
Councilmen At Large,statewide,Barbara Smyth,D,7118,11.48%
Councilmen At Large,statewide,Doug Stern,D,6667,10.75%
Councilmen At Large,statewide,Nick Sacchinelli,D,6538,10.55%
Councilmen At Large,statewide,Mark Suda,R,5199,8.39%
Councilmen At Large,statewide,Enrique Santiago,R,3848,6.21%
Councilmen At Large,statewide,Peter Halladay,R,3990,6.44%
Councilmen At Large,statewide,William Dunne,R,4058,6.55%
Councilmen At Large,statewide,Richard J. Bonenfant,R,5258,8.48%
Councilmen At Large,statewide,Diane L. Lauricella,PC,1369,2.21%
Board of Finance Full Term,statewide,Thomas Sinkiewicz,D,1783,49.19%
Board of Finance Full Term,statewide,Ted Dumaine,D,1842,50.81%
Tax Collector,statewide,Kimberly Pokrywka,D,195,51.86%
Tax Collector,statewide,Kimberly Pokrywka,R,181,48.14%
Tax Collector,statewide,Kimberly K. Bratz,R,1272,100.00%
Board of Finance Alternates,statewide,Bill Rankin,ASP,842,100.00%
Board of Education To Fill Vacancy for Two Years,statewide,Christine Vitale,D,0,0.00%
Board of Education To Fill Vacancy for Two Years,statewide,Sally Connolly,R,0,0.00%
Planning and Zoning Commission,statewide,Jennifer Johnson,CFW,2278,11.98%
Planning and Zoning Commission,statewide,Greg Rutstein,SWN,729,3.83%
Planning and Zoning Commission,statewide,Michael Cammeyer,SWN,822,4.32%
Planning and Zoning Commission,statewide,Danielle Dobin,SWN,841,4.42%
Planning and Zoning Commission,statewide,Greg Rutstein,D,3616,19.01%
Planning and Zoning Commission,statewide,Michael Cammeyer,D,3754,19.74%
Planning and Zoning Commission,statewide,Danielle Dobin,D,3783,19.89%
Planning and Zoning Commission,statewide,Jon Olefson,R,3198,16.81%
Selectmen,statewide,Joseph Gioia,D,2131,20.17%
Selectmen,statewide,Tylar Young,D,2064,19.54%
Selectmen,statewide,Dustin R. Bingham,R,3412,32.30%
Selectmen,statewide,"Bruce Harrison, Jr.",R,2958,28.00%
Board of Education Three Year Term Begins 2017 Full Term,statewide,"Darryl  E. Thames, Sr.",D,4825,28.72%
Board of Education Three Year Term Begins 2017 Full Term,statewide,Jason Scappaticci,D,4868,28.97%
Board of Education Three Year Term Begins 2017 Full Term,statewide,Ranon L. Caldwell,R,3243,19.30%
Board of Education Three Year Term Begins 2017 Full Term,statewide,Peter R. Meggers,R,3864,23.00%
Board of Education Three Year Term Begins 2017 Full Term,statewide,Shauna H. Brown,WI,2,0.01%
Board of Finance To Fill Vacancy for Two Years,statewide,Tearice Peters,CIP,944,40.60%
Board of Finance To Fill Vacancy for Two Years,statewide,Michael Egan,D,1381,59.40%
Board of Finance Alternate To Fill Vacancy for Four Years,statewide,George A Walsh,R,865,100.00%
Zoning Board of Appeals Alternates,statewide,Lisa D. Thomas,D,1642,27.48%
Zoning Board of Appeals Alternates,statewide,Valdis Vinkels,D,1367,22.88%
Zoning Board of Appeals Alternates,statewide,William R. Bonney,R,1378,23.06%
Zoning Board of Appeals Alternates,statewide,Suzanne Elizabeth Pollinger,R,1588,26.58%
Board of Education,statewide,Tina LeBlanc,D,3663,10.65%
Board of Education,statewide,Timothy Neville,D,3794,11.03%
Board of Education,statewide,Marcy Taliceo,D,3113,9.05%
Board of Education,statewide,Sarah Hernandez,D,3346,9.73%
Board of Education,statewide,Scott P. Ryder,D,3254,9.46%
Board of Education,statewide,Richard Regnier,R,3259,9.47%
Board of Education,statewide,Chris Rutledge,R,3341,9.71%
Board of Education,statewide,Charlotte Riley,R,3670,10.67%
Board of Education,statewide,Walter J. Kruzel,R,3385,9.84%
Board of Education,statewide,Ashley Depeau,R,3579,10.40%
Board of Finance,statewide,Keith M. Crehan,D,1257,28.65%
Board of Finance,statewide,Ethan B. Goller,D,1248,28.44%
Board of Finance,statewide,Keith M. Crehan,R,886,20.19%
Board of Finance,statewide,Philip Beckman,R,997,22.72%
Zoning Board of Appeals,statewide,Richard Gilbert,D,1836,26.32%
Zoning Board of Appeals,statewide,Jason Brown,D,1744,25.00%
Zoning Board of Appeals,statewide,William H. Piggott,R,1654,23.71%
Zoning Board of Appeals,statewide,Jeanne Wilson Stevens,R,1742,24.97%
Board of Education Three Year term Begins 2018 Full Term,statewide,Tracy Maio,D,4826,28.71%
Board of Education Three Year term Begins 2018 Full Term,statewide,Melanie Stefanovicz,D,4927,29.31%
Board of Education Three Year term Begins 2018 Full Term,statewide,Scott Hughes,R,3627,21.58%
Board of Education Three Year term Begins 2018 Full Term,statewide,Mark Gundersen,R,3430,20.40%
Planning Commission Alternate,statewide,Matt Wilson,D,885,100.00%
Board of Education,statewide,Sean T. King,D,3038,15.26%
Board of Education,statewide,Vincent J. Loffredo,D,2964,14.88%
Board of Education,statewide,Lisa Loomis,D,3227,16.20%
Board of Education,statewide,Patricia Alston,D,2975,14.94%
Board of Education,statewide,Kevin M. Kelly,R,1755,8.81%
Board of Education,statewide,Christopher J. Sugar,R,1859,9.34%
Board of Education,statewide,Ed Ford Jr.,R,2154,10.82%
Board of Education,statewide,Jonathan Pulino,R,1942,9.75%
Aldermen District #5,statewide,Karen Fortunati,D,1263,22.06%
Aldermen District #5,statewide,Bryan Anderson,D,1216,21.24%
Aldermen District #5,statewide,Dominic Cotton,D,1173,20.49%
Aldermen District #5,statewide,Bill Bevan,R,992,17.33%
Aldermen District #5,statewide,Raymond Vitali,R,1080,18.87%
Board of Finance To Fill Vacancy for Two Years,statewide,William H. Slifkin,IND,289,6.42%
Board of Finance To Fill Vacancy for Two Years,statewide,Claudia J. Stephan,D,2258,50.16%
Board of Finance To Fill Vacancy for Two Years,statewide,William H. Slifkin,R,1955,43.43%
Board of Finance,statewide,L. Francis Huck,D,1391,16.52%
Board of Finance,statewide,Robert Cardone,R,2237,26.57%
Board of Finance,statewide,Jon E. Zagrodzky,R,2400,28.50%
Board of Finance,statewide,Paul B. Hendrickson,R,2392,28.41%
Board of Assessment Appeals Full Term,statewide,Kathleen Griffin,D,0,0.00%
Board of Assessment Appeals Full Term,statewide,Harold Zawadski,D,0,0.00%
Board of Assessment Appeals Full Term,statewide,Trey Bickers,R,0,0.00%
Board of Assessment Appeals Full Term,statewide,Carol DePietro,R,0,0.00%
Board of Finance,statewide,Carrie Levin,D,456,31.40%
Board of Finance,statewide,Lawrence M. Sweeney,D,439,30.23%
Board of Finance,statewide,Chris Parkhurst,R,557,38.36%
Board of Finance Full Term,statewide,John T Warner,D,219,16.21%
Board of Finance Full Term,statewide,Douglas J Cosentino,D,188,13.92%
Board of Finance Full Term,statewide,Christopher Sorrell,R,460,34.05%
Board of Finance Full Term,statewide,Nancy J O'Connor,R,484,35.83%
Councilmen District A,statewide,Eloisa Melendez,WF,126,2.97%
Councilmen District A,statewide,Christopher Yerinides,WF,149,3.51%
Councilmen District A,statewide,Eloisa Melendez,D,1362,32.05%
Councilmen District A,statewide,Christopher Yerinides,D,1292,30.41%
Councilmen District A,statewide,Ellen Wink,R,634,14.92%
Councilmen District A,statewide,Fredrick Fusci,R,550,12.94%
Councilmen District A,statewide,Steven Serasis,PC,136,3.20%
Board of Finance To Fill Vacancy for Four Years,statewide,Travis Irons,D,1886,100.00%
Board of Finance,statewide,Andrew Engel,D,186,25.00%
Board of Finance,statewide,Nanette Falkenberg,D,187,25.13%
Board of Finance,statewide,Andrew Engel,R,187,25.13%
Board of Finance,statewide,Nanette Falkenberg,R,184,24.73%
Board of Finance Full Term,statewide,Kate Gilstad-Hayden,D,709,32.75%
Board of Finance Full Term,statewide,Anthony J. Cozza,R,903,41.71%
Board of Finance Full Term,statewide,Chris Ehlert,PC,553,25.54%
Board of Education Full Term Three to be Elected not more than Two from One Party,statewide,Tracey W. Anderson,D,804,28.55%
Board of Education Full Term Three to be Elected not more than Two from One Party,statewide,Ann Cavanaugh Grojean,D,778,27.63%
Board of Education Full Term Three to be Elected not more than Two from One Party,statewide,Joy Wrona,R,603,21.41%
Board of Education Full Term Three to be Elected not more than Two from One Party,statewide,Elena Testa,R,631,22.41%
Board of Finance To Fill Vacancy for Two Years,statewide,Cesar Beltran,D,305,100.00%
Town Clerk,statewide,Valerie Dudeck Hart,D,2663,42.24%
Town Clerk,statewide,Debbie Aurelia Halstead,R,3260,51.71%
Town Clerk,statewide,Ann M. Lobosco,WI,381,6.04%
Board of Education,statewide,Ellen Hoehne,D,2302,14.54%
Board of Education,statewide,Byron P. Francis,D,1732,10.94%
Board of Education,statewide,Edward Corey,D,1897,11.99%
Board of Education,statewide,John Giansanti,R,2877,18.18%
Board of Education,statewide,John Kissko,R,3356,21.20%
Board of Education,statewide,Molly Spino,R,3664,23.15%
Zoning Board of Appeals,statewide,Bernard Deverin,D,4324,35.02%
Zoning Board of Appeals,statewide,Victoria Gouletas,D,4453,36.06%
Zoning Board of Appeals,statewide,Thomas Hood,R,3571,28.92%
Board of Finance Full Term,statewide,John Ostaszewski,D,1969,30.56%
Board of Finance Full Term,statewide,Ashish Verma,D,1730,26.85%
Board of Finance Full Term,statewide,Michael Manjos,R,2745,42.60%
Board of Finance To Fill Vacancy for Two Years,statewide,Leo A. Groppo,D,473,100.00%
Board of Education,statewide,Mary Bylone,D,1636,19.65%
Board of Education,statewide,Amy Cahill Domeika,D,1748,20.99%
Board of Education,statewide,Nilda Negron,D,1518,18.23%
Board of Education,statewide,Mitchell L. Koziol,R,1740,20.90%
Board of Education,statewide,Christopher McGlynn,R,1685,20.24%
Board of Education,statewide,Kelly O Mann,D,641,14.42%
Board of Education,statewide,Donna J Farr,D,681,15.32%
Board of Education,statewide,Thomas X Brodnitzki,D,615,13.84%
Board of Education,statewide,Caprice Shaw,D,699,15.73%
Board of Education,statewide,Katherine Nelson,R,623,14.02%
Board of Education,statewide,Maggie Weingarden,R,589,13.25%
Board of Education,statewide,Thomas X Brodnitzki,R,596,13.41%
Constables,statewide,Albert B. Harrison Jr.,D,3193,11.90%
Constables,statewide,Eileen MacDonald,D,3445,12.84%
Constables,statewide,Charles W. Ladd,D,3266,12.17%
Constables,statewide,Theodore J. Plamondon Jr.,D,3431,12.79%
Constables,statewide,Tom Kienzler,R,3524,13.13%
Constables,statewide,Robert M. Chagnon,R,3359,12.52%
Constables,statewide,Kevin P. Fealy Jr.,R,3332,12.42%
Constables,statewide,Joe Jedynak,R,3283,12.23%
Board of Education,statewide,Loretta T. McCluskey,D,1200,54.20%
Board of Education,statewide,Judie McCann,R,1014,45.80%
Zoning Board of Appeals Alternates,statewide,Charon Squitiero,R,2273,100.00%
Zoning Commission,statewide,Judith Denberg,D,498,13.20%
Zoning Commission,statewide,Donna L.B Koropatkin,D,525,13.91%
Zoning Commission,statewide,Wade DeCesare,D,437,11.58%
Zoning Commission,statewide,Eric M. Colantonio,R,723,19.16%
Zoning Commission,statewide,Mark L. Merritt,R,867,22.98%
Zoning Commission,statewide,Susan R. McFarland,R,723,19.16%
Town Clerk,statewide,Kim Rose,D,4930,49.26%
Town Clerk,statewide,Joanne Lasse Rohrig,R,5079,50.74%
Constables,statewide,Robert Schuyler,D,1619,7.82%
Constables,statewide,Ruth Nadeau Dwyer,D,1776,8.58%
Constables,statewide,Thomas Slaiby,D,2134,10.31%
Constables,statewide,Keri Hoehne,D,2093,10.11%
Constables,statewide,"Ronald Raymond, Jr.",R,3201,15.46%
Constables,statewide,Jim Reginatto,R,3562,17.20%
Constables,statewide,Rick E. Dalla Valle,R,3278,15.83%
Constables,statewide,Donna L. Isely,R,3041,14.69%
Mayor,statewide,Richard J. Paskiewicz,D,2259,46.66%
Mayor,statewide,Mark Kaczynski,R,2582,53.34%
Board of Education,statewide,Melanie P. O'Brien,IND,299,1.69%
Board of Education,statewide,Nicholas F. Hoffman,IND,284,1.60%
Board of Education,statewide,William B. Foster,IND,279,1.58%
Board of Education,statewide,Frances S. Pulle,IND,243,1.37%
Board of Education,statewide,"Lawrence Bocchiere, III",WF,87,0.49%
Board of Education,statewide,Jen Larsen,WF,113,0.64%
Board of Education,statewide,Jen Ackerman,WF,129,0.73%
Board of Education,statewide,"Lawrence Bocchiere, III",D,1910,10.79%
Board of Education,statewide,Jen Larsen,D,2243,12.67%
Board of Education,statewide,Cathy Schaefer,D,2132,12.05%
Board of Education,statewide,Jen Ackerman,D,2359,13.33%
Board of Education,statewide,Melanie P. O'Brien,R,2118,11.97%
Board of Education,statewide,Nicholas F. Hoffman,R,1925,10.88%
Board of Education,statewide,William B. Foster,R,1920,10.85%
Board of Education,statewide,Frances S. Pulle,R,1659,9.37%
Board of Finance Alternate Full Term,statewide,Matthew Foster,R,343,100.00%
Board of Education,statewide,Steven A. Abrahamsen,R,253,50.80%
Board of Education,statewide,Ellen G. Smith,R,245,49.20%
Board of Finance,statewide,Keith Alexander,D,3647,13.09%
Board of Finance,statewide,Steve Hinden,D,3393,12.18%
Board of Finance,statewide,James Gaston,D,3962,14.22%
Board of Finance,statewide,Roger Cyr,D,3565,12.79%
Board of Finance,statewide,Mark Boland,R,3583,12.86%
Board of Finance,statewide,Sandy Roussas,R,3570,12.81%
Board of Finance,statewide,Robert Licata,R,3078,11.05%
Board of Finance,statewide,Armel R. Kouassi,R,3066,11.00%
Board of Finance Alternate,statewide,Leslie Battis,D,455,100.00%
Councilmen District B,statewide,Hector M. Correa,WF,117,4.81%
Councilmen District B,statewide,Manny Langella,WF,91,3.74%
Councilmen District B,statewide,Phaedrel L. Bowman,D,806,33.11%
Councilmen District B,statewide,Travis Simms,D,917,37.67%
Councilmen District B,statewide,Hector M. Correa,R,248,10.19%
Councilmen District B,statewide,Manny Langella,R,255,10.48%
Board of Education To Fill Vacancy for Two Years,statewide,Margaret Roberts,ASP,340,26.09%
Board of Education To Fill Vacancy for Two Years,statewide,Chiara Bambara,D,524,40.21%
Board of Education To Fill Vacancy for Two Years,statewide,Melissa McKinnon,R,439,33.69%
Board of Finance To Fill Vacancy for Four Years,statewide,James C Bascetta Jr,R,562,100.00%
Board of Finance To Fill Vacancy for Two Years,statewide,Anne E. Hay,D,633,41.59%
Board of Finance To Fill Vacancy for Two Years,statewide,George K. Pytlik,R,889,58.41%
Board of Assessment Appeals To Fill Vacancy for Two Years,statewide,William (Liam) Burke,D,0,0.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,statewide,Tassos Recachinas,R,0,0.00%
Board of Education Full Term,statewide,Michael Burke,D,1411,24.24%
Board of Education Full Term,statewide,David P. Dineen,R,2227,38.26%
Board of Education Full Term,statewide,Dennis J. Maroney,R,2182,37.49%
Board of Finance To Fill Vacancy for Two Years,statewide,Steve Kirsch,D,1856,26.04%
Board of Finance To Fill Vacancy for Two Years,statewide,Craig Hirsch,R,2643,37.08%
Board of Finance To Fill Vacancy for Two Years,statewide,Patrick O'Hara,R,2628,36.87%
Board of Finance Alternate Full Term,statewide,Joe Bessette,D,1826,100.00%
Board of Finance To Fill Vacancy for Four Years,statewide,John Hopkins,D,191,51.48%
Board of Finance To Fill Vacancy for Four Years,statewide,John Hopkins,R,180,48.52%
Board of Education One Year Term            Begins 2017-2018,statewide,Tracy Maio,D,4878,57.46%
Board of Education One Year Term            Begins 2017-2018,statewide,Scott Hughes,R,3611,42.54%
Board of Finance Alternate To Fill Vacancy for Two Years,statewide,Hunter Weik,R,679,100.00%
Representative Town Meeting District One,statewide,Diane Cady,NonP,288,18.53%
Representative Town Meeting District One,statewide,Matthew Mandell,NonP,407,26.19%
Representative Town Meeting District One,statewide,Kristin M. Purcell,NonP,317,20.40%
Representative Town Meeting District One,statewide,Chris Tait,NonP,300,19.31%
Representative Town Meeting District One,statewide,Richard S. Jaffe,NonP,242,15.57%
Board of Assessment Appeals,statewide,Kerri Gesiak,CIP,623,12.33%
Board of Assessment Appeals,statewide,Joyce A. Maine,CIP,639,12.65%
Board of Assessment Appeals,statewide,Denise Turner,D,1423,28.16%
Board of Assessment Appeals,statewide,Andrew Cournoyer,D,1146,22.68%
Board of Assessment Appeals,statewide,David Anderson,R,1222,24.18%
Board of Assessment Appeals,statewide,Robert H Brainard III,R,907,100.00%
Board of Assessment Appeals,statewide,Mark Santo Bombaci,D,1681,100.00%
Zoning Commission Alternate,statewide,David W. Fisher,R,903,100.00%
Constables,statewide,Brendan Casey,D,5548,14.81%
Constables,statewide,Linda Hardiman,D,5660,15.11%
Constables,statewide,Matthew Zancewicz,D,4736,12.65%
Constables,statewide,Ted Boynton,D,5531,14.77%
Constables,statewide,Steven T. Visconti,R,4072,10.87%
Constables,statewide,George A. Marshall,R,3931,10.50%
Constables,statewide,Shirley A. Serrano,R,4338,11.58%
Constables,statewide,Patrick Tokarz,R,3635,9.71%
Board of Public Safety,statewide,Michael Whittaker,D,1897,17.75%
Board of Public Safety,statewide,Glenn A. McLeod,D,2348,21.97%
Board of Public Safety,statewide,"Robert F. Conforti, Jr.",R,3515,32.89%
Board of Public Safety,statewide,Darlene Battle,R,2926,27.38%
Board of Assessment Appeals,statewide,James E. L'hernault,IND,251,2.84%
Board of Assessment Appeals,statewide,William Duff,IND,293,3.32%
