office,town,candidate,party,votes,vote_percent
City Council,statewide,Kenneth E. Keeley Jr.,R,2472,8.51%
City Council,statewide,Bill Nash,R,2679,9.23%
First Selectman,statewide,Martha H. Shoemaker,D,1820,51.75%
First Selectman,statewide,John H. Mesham,R,1697,48.25%
First Selectman,statewide,Tom Sinkewicz,D,979,37.74%
First Selectman,statewide,Kevin Cunningham,R,1615,62.26%
Town Clerk,statewide,Cheryl A. Grist,D,630,100.00%
First Selectman,statewide,Sandra Allyn-Gauthier,D,405,53.15%
First Selectman,statewide,Sandra Allyn-Gauthier,R,357,46.85%
Mayor,statewide,"Norman ""Barney"" Seney",R,955,100.00%
First Selectman,statewide,Sue Spang,D,617,45.43%
First Selectman,statewide,Ed Chmielewski,R,741,54.57%
First Selectman,statewide,M. Bart Laws,D,144,30.51%
First Selectman,statewide,Dana Barrow Jr,R,253,53.60%
First Selectman,statewide,Kimberley Martin,PC,75,15.89%
First Selectman,statewide,Timothy R E Keeney,R,1537,100.00%
Mayor,statewide,Fred Allyn III,R,1869,94.20%
Mayor,statewide,Nicole Cruz-Glacken,WI,115,5.80%
First Selectman,statewide,William Morrison,D,1701,51.81%
First Selectman,statewide,Kurt Vail,R,1582,48.19%
Town Council,statewide,Karen Wanat,D,1690,11.00%
Town Council,statewide,Jordan Werme,D,1588,10.33%
Town Council,statewide,Dean Markham,D,1765,11.48%
Town Council,statewide,Richard Knotek,D,1670,10.87%
Town Council,statewide,Jack Solomon,D,1696,11.04%
Town Council,statewide,Alison Walck,R,1362,8.86%
Town Council,statewide,Bridget McLennan,R,1364,8.88%
Town Council,statewide,Brandon Goff,R,1488,9.68%
Town Council,statewide,Rosemarie Hecht,R,1346,8.76%
Town Council,statewide,Deb Cunningham,R,1399,9.10%
Town Council,statewide,Bruce Jones,D,2563,6.42%
Town Council,statewide,Juliette Parker,D,2729,6.84%
Town Council,statewide,"Adam J. Puccino, Sr.",D,2288,5.73%
Town Council,statewide,Portia Bordelon,D,2989,7.49%
Town Council,statewide,Jill Rusk,D,2739,6.86%
Town Council,statewide,Rachael Franco,D,2796,7.01%
Town Council,statewide,David McBride,D,3017,7.56%
Town Council,statewide,Dan Gaiewski,D,2757,6.91%
Town Council,statewide,Roscoe Merritt,D,2397,6.01%
Town Council,statewide,Susan Deane-Shinbrot,R,1543,3.87%
Town Council,statewide,Pantea Umrysz,R,1707,4.28%
Town Council,statewide,Harry Watson,R,2074,5.20%
Town Council,statewide,Thomas Frickman,R,1506,3.77%
Town Council,statewide,John Scott,R,1502,3.76%
First Selectman,statewide,"Carl P. Fortuna, Jr.",R,2428,100.00%
First Selectman,statewide,Colin Moll,R,2472,71.80%
First Selectman,statewide,Ricardo Lasa Sotil,PC,971,28.20%
First Selectman,statewide,Cynthia Lignar,D,884,60.67%
First Selectman,statewide,Ron Amara,R,573,39.33%
Mayor,statewide,Lenny Bunnell,D,2029,52.32%
Mayor,statewide,Thomas J McNally,R,1849,47.68%
Mayor,statewide,Harry W. Rilling,D,8026,53.09%
Mayor,statewide,Vincent Scicchitano,R,6735,44.55%
Mayor,statewide,Harry W. Rilling,WF,358,2.37%
First Selectman,statewide,Tanya Bourgoin,D,1420,44.97%
First Selectman,statewide,Irene Haines,R,1651,52.28%
First Selectman,statewide,Tanya Bourgoin,IND,87,2.75%
Selectmen,statewide,J. Paul Vance,D,1125,24.91%
Selectmen,statewide,Elaine M. R. Strobel,R,1010,22.36%
Selectmen,statewide,Jennifer Mahr,PC,1764,39.06%
Selectmen,statewide,Shannon Cavallo,PC,617,13.66%
Selectman,statewide,Robin Chesmer,D,992,32.67%
Selectman,statewide,Betsy Petrie McComber,R,1168,38.47%
Selectman,statewide,John Noblet,R,876,28.85%
Common Council,statewide,Vincent J. Loffredo,D,5153,8.20%
Common Council,statewide,Darnell Ford,D,4951,7.87%
Common Council,statewide,Grady L. Faulkner Jr,D,4889,7.78%
Common Council,statewide,Jeanette Blackwell,D,4957,7.88%
Common Council,statewide,Kelly Sweeney,D,4841,7.70%
Common Council,statewide,Anthony Mangiafico,D,4833,7.69%
Common Council,statewide,Gene P. Nocera,D,5057,8.04%
Common Council,statewide,Steven Kovach,D,4793,7.62%
Common Council,statewide,Bill Wilson,R,2770,4.41%
Common Council,statewide,Jon Pulino,R,2910,4.63%
Common Council,statewide,Leslie A. Spatola,R,2909,4.63%
Common Council,statewide,Tony Gennaro,R,3090,4.91%
Common Council,statewide,Linda Salafia,R,3171,5.04%
Common Council,statewide,Callie Grippo,R,2810,4.47%
Common Council,statewide,Deborah Kleckowski,R,2896,4.61%
Common Council,statewide,Nigel Macon-Wilson,R,2502,3.98%
Common Council,statewide,Gene P. Nocera,WF,341,0.54%
Treasurer,statewide,Maria Conlon,D,1768,67.15%
Treasurer,statewide,Heidi DiGiovanni,R,865,32.85%
Alderman Ward 1,statewide,Alisha Freelove,D,157,16.92%
Alderman Ward 1,statewide,Lynne Ann Schwarzenberg,D,153,16.49%
Alderman Ward 1,statewide,Daniel King,R,312,33.62%
Alderman Ward 1,statewide,"Gary Farrar, Jr.",R,306,32.97%
Selectman,statewide,Peter Betkoski,D,684,40.86%
Selectman,statewide,Michael A. Krenesky,R,990,59.14%
Selectman,statewide,Maureen Carroll,PC,0,0.00%
Selectmen,statewide,Thomas Hennick,D,1072,45.04%
Selectmen,statewide,Robert Chadd,R,1308,54.96%
Town Council District 1,statewide,Ann Penington,D,665,20.35%
Town Council District 1,statewide,Ashley Lesco,D,628,19.22%
Town Council District 1,statewide,Beth Capotorto,D,689,21.08%
Town Council District 1,statewide,Sandy Swierad Woodhouse,R,408,12.48%
Town Council District 1,statewide,Eileen Parlato,R,497,15.21%
Town Council District 1,statewide,David Hultgren,R,381,11.66%
Board of Education,statewide,Kathleen M.B. Balestracci,D,2695,27.85%
Board of Education,statewide,Richard H. Hersh,D,2606,26.93%
Board of Education,statewide,John A. DellaVentura,D,2667,27.56%
Board of Education,statewide,Kristen Peck,IND,1708,17.65%
Selectman,statewide,Carol L Bufithis,D,472,34.35%
Selectman,statewide,James R Irish,R,816,59.39%
Selectman,statewide,Michael A. Janis,WI,86,6.26%
Board of Alderman District 1,statewide,Matt Arciuolo,D,1569,18.67%
Board of Alderman District 1,statewide,Michelle Parente,D,1504,17.89%
Board of Alderman District 1,statewide,Buddy Prete,R,1746,20.77%
Board of Alderman District 1,statewide,Andy Fowler,R,1827,21.74%
Board of Alderman District 1,statewide,Jason Jenkins,R,1759,20.93%
Selectman,statewide,Richard C. Straiton,D,2072,47.13%
Selectman,statewide,Bryan Terzian,R,2116,48.13%
Selectman,statewide,Bryan Terzian,IND,208,4.73%
Burgess,statewide,Kimberly Gallo,D,2324,9.56%
Burgess,statewide,Rocky Vitale,D,2405,9.90%
Burgess,statewide,Charley Marenghi,D,2200,9.05%
Burgess,statewide,Fran Dambowsky,D,2059,8.47%
Burgess,statewide,Julie Rosenblatt,D,2341,9.63%
Burgess,statewide,Carolyn Autore,D,1589,6.54%
Burgess,statewide,Meghan Smith,R,1760,7.24%
Burgess,statewide,Anthony Rykowski,R,1714,7.05%
Burgess,statewide,Jan J. Mizeski,R,1725,7.10%
Burgess,statewide,Mike Bronko,R,2100,8.64%
Burgess,statewide,Robert Neth,R,2180,8.97%
Burgess,statewide,Dorothy Neth-Kunin,R,1905,7.84%
City Clerk,statewide,Michael B Smart,D,9111,78.50%
City Clerk,statewide,Anthony D Acri,R,1506,12.97%
City Clerk,statewide,Michael B Smart,WF,990,8.53%
Selectman,statewide,Raymond T. Butkus,D,398,42.57%
Selectman,statewide,George J. Rehkamp,R,537,57.43%
Board of Finance To Fill Vacancy for Four Years,statewide,Charles Harris,D,149,63.14%
Board of Finance To Fill Vacancy for Four Years,statewide,Charles Harris,R,87,36.86%
Selectman,statewide,Bob Belden,D,2808,54.12%
Selectman,statewide,Joseph J. Rondini,R,2380,45.88%
Board of Selectman,statewide,Sarah Hague,D,1622,24.92%
Board of Selectman,statewide,Elizabeth Corkum Winsor,D,1682,25.84%
Board of Selectman,statewide,Warren Humphrey,R,1479,22.72%
Board of Selectman,statewide,Timothy B. LeGeyt,R,1726,26.52%
Selectman,statewide,Rocco Botto,D,281,45.69%
Selectman,statewide,John F. Brown,R,88,14.31%
Selectman,statewide,Jennifer A. Markow,PC,246,40.00%
Treasurer,statewide,Michael J. Flanagan,D,6606,46.85%
Treasurer,statewide,Daniel P. Jowdy,R,7494,53.15%
Selectman,statewide,Raymond P Pech,D,361,44.79%
Selectman,statewide,Mark Mahoney,R,445,55.21%
Town Council,statewide,Mark M. Pruzin,D,1889,13.09%
Town Council,statewide,Peter A. Rosso,D,2068,14.33%
Town Council,statewide,Kate Gillespie Atkinson,D,2017,13.98%
Town Council,statewide,Sandra Coppola,R,2712,18.80%
Town Council,statewide,Charles Paonessa,R,2752,19.08%
Town Council,statewide,Donna Veach,R,2989,20.72%
Board of Education,statewide,Judy Bannon,D,1090,25.42%
Board of Education,statewide,Jana Balsamo,D,959,22.36%
Board of Education,statewide,Victoria Lanza,D,964,22.48%
Board of Education,statewide,Kim Dawson,R,1275,29.73%
Selectman,statewide,Dexter S Kinsella,D,450,43.06%
Selectman,statewide,Scott Olson,R,595,56.94%
Selectman,statewide,Sally J. Buemi,D,1742,35.62%
Selectman,statewide,William J. Pieper,R,3149,64.38%
Selectman,statewide,Paul Honig,D,493,33.38%
Selectman,statewide,Evan Brunetti,R,984,66.62%
Selectman,statewide,Jeffrey J Zullo,D,1632,27.53%
Selectman,statewide,Jodiann Tenney,D,1540,25.98%
Selectman,statewide,Daniel Morosani,R,1404,23.68%
Selectman,statewide,John P Bongiorno,R,1352,22.81%
Board of Education Four Year Term,statewide,Femi Bogle-Assegai,D,2566,40.98%
Board of Education Four Year Term,statewide,Lynette M. Easmon,D,2898,46.29%
Board of Education Four Year Term,statewide,Lisa Simone,R,797,12.73%
Councilman Area 1,statewide,Isabel Rosa-Kaiser,WE,27,2.63%
Councilman Area 1,statewide,Sonya Jelks,D,600,58.54%
Councilman Area 1,statewide,Isabel Rosa-Kaiser,R,398,38.83%
Councilman Area 1,statewide,Maria Cordero,WI,0,0.00%
Town Treasurer,statewide,Linda D. Herrmann,D,958,39.10%
Town Treasurer,statewide,Janine R. Bowler,R,1492,60.90%
Selectman,statewide,Melissa Johnston,D,1749,12.37%
Selectman,statewide,PJ Shanley,D,2048,14.48%
Selectman,statewide,Mitchell R. Goldblatt,D,2313,16.36%
Selectman,statewide,John J. Carangelo,R,2809,19.87%
Selectman,statewide,Ralph G. Okenquist,R,2576,18.22%
Selectman,statewide,Judy Wright Williams,R,2644,18.70%
Town Council,statewide,Kevin J O'Leary,D,593,6.73%
Town Council,statewide,Theresa Graveline,D,756,8.58%
Town Council,statewide,Christina A Inzitari,D,513,5.82%
Town Council,statewide,Larry Fitzgerald,D,690,7.83%
Town Council,statewide,Scott F Martin,R,1207,13.71%
Town Council,statewide,Stanley J Pilat,R,1205,13.68%
Town Council,statewide,Michael P Palmerie Jr,R,1349,15.32%
Town Council,statewide,Jeffrey B Slapikas,R,1221,13.86%
Town Council,statewide,Richard L Blanc,R,1273,14.45%
Selectpersons,statewide,Thomas Lapaglia,D,1164,8.90%
Selectpersons,statewide,Frederick D. Stanek,D,1560,11.93%
Selectpersons,statewide,Theresa W. Conroy,D,1600,12.23%
Selectpersons,statewide,Brianna Girard,D,1171,8.95%
Selectpersons,statewide,Patrick J. Lombardi,R,2029,15.51%
Selectpersons,statewide,Trisha Danka,R,1873,14.32%
Selectpersons,statewide,Robert Findley,R,1781,13.62%
Selectpersons,statewide,Al Bruno,R,1901,14.53%
Treasurer,statewide,David J. Preleski,D,5638,47.76%
Treasurer,statewide,Rob Parenti,R,6166,52.24%
City Treasurer,statewide,Raymond O'Leary,R,8181,100.00%
Town Council District 2,statewide,Christopher H Green,D,648,61.07%
Town Council District 2,statewide,Gavin B Forrester III,R,413,38.93%
Town Council,statewide,Jason Michael,D,6364,7.00%
Town Council,statewide,Bruce Conroy,D,6051,6.65%
Town Council,statewide,Kristi Doerr,D,6510,7.16%
Town Council,statewide,Samuel Carmody,D,6961,7.65%
Town Council,statewide,Jesse Reynolds,D,6638,7.30%
Town Council,statewide,Vincent Testa Jr.,D,7668,8.43%
Town Council,statewide,Autumn Allinson,R,6850,7.53%
Town Council,statewide,Joe Marrone III,R,7123,7.83%
Town Council,statewide,Christopher Regan,R,6623,7.28%
Town Council,statewide,Craig Fishbein,R,7385,8.12%
Town Council,statewide,Tom Laffin,R,7247,7.97%
Town Council,statewide,Christina Tatta,R,8547,9.40%
Town Council,statewide,Jeff Necio,R,6164,6.78%
Town Council,statewide,Darrell P. Stancuna,PC,829,0.91%
Selectman,statewide,Vincent  P Aiello,D,163,39.66%
Selectman,statewide,Denise Kelly Weik,R,248,60.34%
Treasurer,statewide,Timothy M. Yanchak,D,3401,45.29%
Treasurer,statewide,Danny Salerno,R,4109,54.71%
Selectman,statewide,Khristine Hall,D,1970,48.23%
Selectman,statewide,Thomas M. Perkins,R,2115,51.77%
Selectman,statewide,Michelle Embree Ku,D,3806,50.81%
Selectman,statewide,John Madzula II,R,3685,49.19%
City Clerk,statewide,John Lewis,D,5864,61.78%
City Clerk,statewide,Penny L. Sutcliffe,R,3627,38.22%
Board of Selectmen,statewide,Steve Munno,D,1791,18.53%
Board of Selectmen,statewide,Sheila McCreven,D,1788,18.50%
Board of Selectmen,statewide,Maria Madonick,D,1811,18.74%
Board of Selectmen,statewide,Javier Aviles,R,1370,14.18%
Board of Selectmen,statewide,Andrea Urbano,R,1483,15.35%
Board of Selectmen,statewide,David Vogel,R,1421,14.70%
Selectman,statewide,Jesse Bunce,D,408,38.02%
Selectman,statewide,Craig Whiting,R,665,61.98%
Selectman,statewide,Ann Talmadge,WI,0,0.00%
Selectman,statewide,Christian E. Williams,D,829,49.23%
Selectman,statewide,Don Mayland,R,426,25.30%
Selectman,statewide,Katherine Kiefer,PC,429,25.48%
Board of Selectmen,statewide,Lynn Kearcher,D,472,62.68%
Board of Selectmen,statewide,John G. Brett,PC,281,37.32%
Selectman,statewide,Joel Bruzinski,D,631,52.63%
Selectman,statewide,Bob Ostrosky,R,568,47.37%
Selectman,statewide,Jeffrey Dunn,D,548,33.79%
Selectman,statewide,Michael E. Burr,R,1074,66.21%
Treasurer,statewide,Dan Farley,R,2776,100.00%
Selectman,statewide,Jay Hubelbank,D,652,81.30%
Selectman,statewide,Dean A. Sarjeant,PC,150,18.70%
Councilman,statewide,Rahsaan Yearwood,D,1663,10.97%
Councilman,statewide,Paula Luna,D,1843,12.15%
Councilman,statewide,Allan Waters,D,1959,12.92%
Councilman,statewide,Stacy Dabrowski,D,1864,12.29%
Councilman,statewide,Brian Bonneau,R,1989,13.12%
Councilman,statewide,Jack Henehan,R,2000,13.19%
Councilman,statewide,Vincenzo Marfella,R,1722,11.36%
Councilman,statewide,Julia Aurigemma,R,1974,13.02%
Councilman,statewide,Micheal Brillas,PC,149,0.98%
Selectman,statewide,Amanda Thompson,D,898,49.02%
Selectman,statewide,Steven Hall,R,934,50.98%
Town Council,statewide,"Harry Amadasun, Jr.",D,3028,13.09%
Town Council,statewide,Sebrina E. Wilson,D,3131,13.54%
Town Council,statewide,Awet Tsegai,D,2922,12.63%
Town Council,statewide,Richard Kehoe,D,3376,14.59%
Town Council,statewide,Angie Parkinson,D,3273,14.15%
Town Council,statewide,Don Bell,D,3102,13.41%
Town Council,statewide,John Morrison,R,1487,6.43%
Town Council,statewide,Travis J. Simpson,R,1421,6.14%
Town Council,statewide,Tom Rup,R,1392,6.02%
Selectmen,statewide,Marie E. DeSousa,D,1073,21.83%
Selectmen,statewide,Alan Baker,D,926,18.84%
Selectmen,statewide,Charles Nordell,R,576,11.72%
Selectmen,statewide,Sarah A. Muska,R,829,16.87%
Selectmen,statewide,Lynn M. Stanley,PC,781,15.89%
Selectmen,statewide,Michael Aldo Ceppetelli,PC,730,14.85%
Board of Finance,statewide,Kevin Graff,D,5362,56.66%
Board of Finance,statewide,Jared Soper,R,4101,43.34%
Selectman,statewide,Frederick Moffa,D,1610,26.41%
Selectman,statewide,Margaret Q. Chapple,D,1480,24.28%
Selectman,statewide,Mark Neumann,R,1515,24.85%
Selectman,statewide,Kelly O. Rome,R,1491,24.46%
Selectman,statewide,Gregory M. Sottile,D,120,28.85%
Selectman,statewide,Scott M. Levan,R,296,71.15%
Town Treasurer,statewide,Sharon Farmer,D,1198,49.40%
Town Treasurer,statewide,Sean Scully,R,1227,50.60%
Town Treasurer,statewide,Anthony Marino,R,2282,100.00%
Selectman,statewide,Christopher S. Kinsella,D,213,48.74%
Selectman,statewide,Judy A. Jacobs,R,224,51.26%
Town Council First District,statewide,Dave Wlodkowski,D,1705,27.28%
Town Council First District,statewide,Brian FX Connolly,D,1717,27.47%
Town Council First District,statewide,Shari L Greco,R,1407,22.51%
Town Council First District,statewide,Sarah Healey,R,1421,22.74%
Town Council,statewide,AJ Tiniakos,D,3937,10.64%
Town Council,statewide,Mitch Page,D,4193,11.33%
Town Council,statewide,Kim Radda,D,4104,11.09%
Town Council,statewide,Matthew Plourd,D,4229,11.43%
Town Council,statewide,Kathy Gonzalez,D,3965,10.72%
Town Council,statewide,John Donahue,R,3310,8.95%
Town Council,statewide,Gail Budrejko,R,3364,9.09%
Town Council,statewide,Dave Nagel,R,3330,9.00%
Town Council,statewide,Michael Camillo,R,3063,8.28%
Town Council,statewide,Tim Manke,R,3497,9.45%
Selectman,statewide,James K. Tripp,D,1346,12.52%
Selectman,statewide,Jillian Crawford,D,1199,11.15%
Selectman,statewide,Andrea G. Alfano,D,1279,11.89%
Selectman,statewide,John H. Dillon,D,1408,13.09%
Selectman,statewide,Michael A. Pelton,R,1472,13.69%
Selectman,statewide,"Michael ""Julio"" Hernandez",R,1402,13.04%
Selectman,statewide,Shaun P. Manning,R,1358,12.63%
Selectman,statewide,Robert Hetrick,R,1290,12.00%
Selectman,statewide,Mary Beth Greenwood,D,846,46.41%
Selectman,statewide,Alesia Kennerson,R,977,53.59%
Selectman,statewide,Justin Bette,D,2809,16.84%
Selectman,statewide,Kim McNeill,D,2451,14.69%
Selectman,statewide,Jenn Fenn,D,2478,14.85%
Selectman,statewide,Holly Sullivan,R,2967,17.79%
Selectman,statewide,Greg Kuehn,R,2887,17.31%
Selectman,statewide,Jason A. Buchsbaum,R,3090,18.52%
Board of Finance,statewide,Kevin Beaudoin,D,5336,11.69%
Board of Finance,statewide,Effie Moutogiannis,D,4737,10.38%
Board of Finance,statewide,Candice Mazzarella,D,5260,11.53%
Board of Finance,statewide,Christopher R. Robertson,D,5006,10.97%
Board of Finance,statewide,John Leary,R,6672,14.62%
Board of Finance,statewide,Wayne Stanforth,R,6103,13.37%
Board of Finance,statewide,Joe Labieniec,R,6088,13.34%
Board of Finance,statewide,"Edward Pocock, Jr.",R,6433,14.10%
City Clerk,statewide,Lydia N. Martinez,D,7496,76.55%
City Clerk,statewide,Terry Sullivan,R,2296,23.45%
Board of Selectmen,statewide,"Robin ""Packi"" Pendleton",D,3341,24.59%
Board of Selectmen,statewide,Damian Humphrey,D,3066,22.56%
Board of Selectmen,statewide,"Daniel W. Seypura, Sr.",R,3372,24.81%
Board of Selectmen,statewide,Matthew D. Mitchell,R,3810,28.04%
Town Clerk,statewide,Leon S. Davidoff,D,10192,100.00%
Board of Education Full Four Year Term,statewide,Bobbie Hughes Granato,D,4080,34.97%
Board of Education Full Four Year Term,statewide,Marjorie Callan Carson,D,3938,33.75%
Board of Education Full Four Year Term,statewide,James F. Reilly,R,3311,28.38%
Board of Education Full Four Year Term,statewide,Lisa Mackler,R,0,0.00%
Board of Education Full Four Year Term,statewide,Janet Vasel,WI,338,2.90%
Town Clerk,statewide,Glenn Albanesius,R,1853,100.00%
Board of Education,statewide,Ayana K. Taylor,D,3659,13.97%
Board of Education,statewide,Leonard O. Lockhart,D,3619,13.82%
Board of Education,statewide,Anthony King,D,3433,13.11%
Board of Education,statewide,David J. Furie,D,3668,14.01%
Board of Education,statewide,Nathan G. Wolliston,D,3457,13.20%
Board of Education,statewide,Jeremy Halek,R,1676,6.40%
Board of Education,statewide,Jill A. Canter,R,1671,6.38%
Board of Education,statewide,Paul J. Panos,R,1724,6.58%
Board of Education,statewide,Lynn Orr-Walker,R,1631,6.23%
Board of Education,statewide,James Madison,R,1651,6.30%
Selectman,statewide,Christine Vitale,D,9278,52.31%
Selectman,statewide,Brian Farnen,R,8458,47.69%
Selectman,statewide,Ernest Marmer,D,284,47.10%
Selectman,statewide,Aden J. Ruwet,R,319,52.90%
Selectman,statewide,Janet Stone McGuigan,D,8424,44.12%
